,date,block_id
1235,2018-12-16,6893818
1236,2018-12-17,6899871
1237,2018-12-18,6905758
1238,2018-12-19,6911631
1239,2018-12-20,6917470
1240,2018-12-21,6923351
1241,2018-12-22,6929145
1242,2018-12-23,6935071
1243,2018-12-24,6940948
1244,2018-12-25,6946883
1245,2018-12-26,6952818
1246,2018-12-27,6958795
1247,2018-12-28,6964702
1248,2018-12-29,6970589
1249,2018-12-30,6976532
1250,2018-12-31,6982433
1251,2019-01-01,6988382
1252,2019-01-02,6994256
1253,2019-01-03,7000172
1254,2019-01-04,7005774
1255,2019-01-05,7011309
1256,2019-01-06,7016938
1257,2019-01-07,7022522
1258,2019-01-08,7028140
1259,2019-01-09,7033684
1260,2019-01-10,7039288
1261,2019-01-11,7044868
1262,2019-01-12,7050417
1263,2019-01-13,7055993
1264,2019-01-14,7061612
1265,2019-01-15,7067253
1266,2019-01-16,7072832
1267,2019-01-17,7078392
1268,2019-01-18,7083951
1269,2019-01-19,7089597
1270,2019-01-20,7095252
1271,2019-01-21,7100858
1272,2019-01-22,7105953
1273,2019-01-23,7111041
1274,2019-01-24,7116023
1275,2019-01-25,7121128
1276,2019-01-26,7126222
1277,2019-01-27,7131277
1278,2019-01-28,7136315
1279,2019-01-29,7141198
1280,2019-01-30,7146070
1281,2019-01-31,7150979
1282,2019-02-01,7155941
1283,2019-02-02,7160794
1284,2019-02-03,7165719
1285,2019-02-04,7170582
1286,2019-02-05,7175497
1287,2019-02-06,7180414
1288,2019-02-07,7185309
1289,2019-02-08,7190201
1290,2019-02-09,7195135
1291,2019-02-10,7200049
1292,2019-02-11,7204383
1293,2019-02-12,7208559
1294,2019-02-13,7212822
1295,2019-02-14,7217003
1296,2019-02-15,7221151
1297,2019-02-16,7225335
1298,2019-02-17,7229533
1299,2019-02-18,7233713
1300,2019-02-19,7237913
1301,2019-02-20,7242188
1302,2019-02-21,7246432
1303,2019-02-22,7250675
1304,2019-02-23,7254897
1305,2019-02-24,7259250
1306,2019-02-25,7263548
1307,2019-02-26,7267769
1308,2019-02-27,7272051
1309,2019-02-28,7276324
1310,2019-03-01,7280651
1311,2019-03-02,7286582
1312,2019-03-03,7292956
1313,2019-03-04,7299382
1314,2019-03-05,7305744
1315,2019-03-06,7312165
1316,2019-03-07,7318599
1317,2019-03-08,7325015
1318,2019-03-09,7331385
1319,2019-03-10,7337796
1320,2019-03-11,7344309
1321,2019-03-12,7350678
1322,2019-03-13,7357136
1323,2019-03-14,7363515
1324,2019-03-15,7369928
1325,2019-03-16,7376363
1326,2019-03-17,7382894
1327,2019-03-18,7389289
1328,2019-03-19,7395696
1329,2019-03-20,7402091
1330,2019-03-21,7408575
1331,2019-03-22,7414968
1332,2019-03-23,7421348
1333,2019-03-24,7427787
1334,2019-03-25,7434224
1335,2019-03-26,7440629
1336,2019-03-27,7446999
1337,2019-03-28,7453461
1338,2019-03-29,7459817
1339,2019-03-30,7466176
1340,2019-03-31,7472568
1341,2019-04-01,7478704
1342,2019-04-02,7485166
1343,2019-04-03,7491517
1344,2019-04-04,7497813
1345,2019-04-05,7504241
1346,2019-04-06,7510606
1347,2019-04-07,7517111
1348,2019-04-08,7523621
1349,2019-04-09,7530027
1350,2019-04-10,7536444
1351,2019-04-11,7542901
1352,2019-04-12,7549279
1353,2019-04-13,7555702
1354,2019-04-14,7562195
1355,2019-04-15,7568658
1356,2019-04-16,7575082
1357,2019-04-17,7581460
1358,2019-04-18,7587874
1359,2019-04-19,7594246
1360,2019-04-20,7600733
1361,2019-04-21,7607061
1362,2019-04-22,7613532
1363,2019-04-23,7619988
1364,2019-04-24,7626337
1365,2019-04-25,7632647
1366,2019-04-26,7639149
1367,2019-04-27,7645578
1368,2019-04-28,7652081
1369,2019-04-29,7658469
1370,2019-04-30,7664882
1371,2019-05-01,7671308
1372,2019-05-02,7677800
1373,2019-05-03,7684223
1374,2019-05-04,7690571
1375,2019-05-05,7697078
1376,2019-05-06,7703477
1377,2019-05-07,7709840
1378,2019-05-08,7716227
1379,2019-05-09,7722553
1380,2019-05-10,7728910
1381,2019-05-11,7735339
1382,2019-05-12,7741766
1383,2019-05-13,7748215
1384,2019-05-14,7754555
1385,2019-05-15,7761053
1386,2019-05-16,7767504
1387,2019-05-17,7773880
1388,2019-05-18,7780292
1389,2019-05-19,7786699
1390,2019-05-20,7793084
1391,2019-05-21,7799430
1392,2019-05-22,7805755
1393,2019-05-23,7812139
1394,2019-05-24,7818536
1395,2019-05-25,7824895
1396,2019-05-26,7831402
1397,2019-05-27,7837849
1398,2019-05-28,7844247
1399,2019-05-29,7850565
1400,2019-05-30,7857090
1401,2019-05-31,7863450
1402,2019-06-01,7869874
1403,2019-06-02,7876245
1404,2019-06-03,7882656
1405,2019-06-04,7888917
1406,2019-06-05,7895363
1407,2019-06-06,7901741
1408,2019-06-07,7908198
1409,2019-06-08,7914550
1410,2019-06-09,7920924
1411,2019-06-10,7927282
1412,2019-06-11,7933709
1413,2019-06-12,7940108
1414,2019-06-13,7946496
1415,2019-06-14,7952901
1416,2019-06-15,7959307
1417,2019-06-16,7965679
1418,2019-06-17,7972106
1419,2019-06-18,7978472
1420,2019-06-19,7984835
1421,2019-06-20,7991265
1422,2019-06-21,7997614
1423,2019-06-22,8003993
1424,2019-06-23,8010444
1425,2019-06-24,8016887
1426,2019-06-25,8023277
1427,2019-06-26,8029706
1428,2019-06-27,8036120
1429,2019-06-28,8042499
1430,2019-06-29,8048913
1431,2019-06-30,8055327
1432,2019-07-01,8061760
1433,2019-07-02,8068196
1434,2019-07-03,8074621
1435,2019-07-04,8080975
1436,2019-07-05,8087373
1437,2019-07-06,8093799
1438,2019-07-07,8100281
1439,2019-07-08,8106728
1440,2019-07-09,8113183
1441,2019-07-10,8119606
1442,2019-07-11,8126004
1443,2019-07-12,8132466
1444,2019-07-13,8138841
1445,2019-07-14,8145227
1446,2019-07-15,8151766
1447,2019-07-16,8158112
1448,2019-07-17,8164404
1449,2019-07-18,8170789
1450,2019-07-19,8177244
1451,2019-07-20,8183647
1452,2019-07-21,8190158
1453,2019-07-22,8196548
1454,2019-07-23,8203046
1455,2019-07-24,8209485
1456,2019-07-25,8215954
1457,2019-07-26,8222310
1458,2019-07-27,8228715
1459,2019-07-28,8235244
1460,2019-07-29,8241677
1461,2019-07-30,8248069
1462,2019-07-31,8254552
1463,2019-08-01,8260967
1464,2019-08-02,8267318
1465,2019-08-03,8273799
1466,2019-08-04,8280279
1467,2019-08-05,8286768
1468,2019-08-06,8293168
1469,2019-08-07,8299627
1470,2019-08-08,8306102
1471,2019-08-09,8312522
1472,2019-08-10,8318922
1473,2019-08-11,8325435
1474,2019-08-12,8331826
1475,2019-08-13,8338298
1476,2019-08-14,8344749
1477,2019-08-15,8351220
1478,2019-08-16,8357639
1479,2019-08-17,8364059
1480,2019-08-18,8370572
1481,2019-08-19,8376985
1482,2019-08-20,8383384
1483,2019-08-21,8389802
1484,2019-08-22,8396248
1485,2019-08-23,8402656
1486,2019-08-24,8409110
1487,2019-08-25,8415432
1488,2019-08-26,8421970
1489,2019-08-27,8428365
1490,2019-08-28,8434759
1491,2019-08-29,8441191
1492,2019-08-30,8447693
1493,2019-08-31,8454070
1494,2019-09-01,8460520
1495,2019-09-02,8466895
1496,2019-09-03,8473342
1497,2019-09-04,8479764
1498,2019-09-05,8486151
1499,2019-09-06,8492594
1500,2019-09-07,8498953
1501,2019-09-08,8505420
1502,2019-09-09,8511799
1503,2019-09-10,8518224
1504,2019-09-11,8524630
1505,2019-09-12,8531021
1506,2019-09-13,8537500
1507,2019-09-14,8543795
1508,2019-09-15,8550238
1509,2019-09-16,8556628
1510,2019-09-17,8563082
1511,2019-09-18,8569492
1512,2019-09-19,8575982
1513,2019-09-20,8582315
1514,2019-09-21,8588749
1515,2019-09-22,8595179
1516,2019-09-23,8601553
1517,2019-09-24,8607978
1518,2019-09-25,8614297
1519,2019-09-26,8620666
1520,2019-09-27,8627074
1521,2019-09-28,8633434
1522,2019-09-29,8639850
1523,2019-09-30,8646239
1524,2019-10-01,8652613
1525,2019-10-02,8659031
1526,2019-10-03,8665398
1527,2019-10-04,8671784
1528,2019-10-05,8678228
1529,2019-10-06,8684633
1530,2019-10-07,8691091
1531,2019-10-08,8697502
1532,2019-10-09,8703892
1533,2019-10-10,8710213
1534,2019-10-11,8716555
1535,2019-10-12,8722929
1536,2019-10-13,8729245
1537,2019-10-14,8735640
1538,2019-10-15,8742000
1539,2019-10-16,8748421
1540,2019-10-17,8754746
1541,2019-10-18,8761071
1542,2019-10-19,8767400
1543,2019-10-20,8773778
1544,2019-10-21,8780144
1545,2019-10-22,8786406
1546,2019-10-23,8792821
1547,2019-10-24,8799188
1548,2019-10-25,8805475
1549,2019-10-26,8811608
1550,2019-10-27,8817845
1551,2019-10-28,8824314
1552,2019-10-29,8830537
1553,2019-10-30,8836754
1554,2019-10-31,8842969
1555,2019-11-01,8849212
1556,2019-11-02,8855453
1557,2019-11-03,8861683
1558,2019-11-04,8867942
1559,2019-11-05,8874100
1560,2019-11-06,8880351
1561,2019-11-07,8886544
1562,2019-11-08,8892731
1563,2019-11-09,8898928
1564,2019-11-10,8905020
1565,2019-11-11,8911055
1566,2019-11-12,8917046
1567,2019-11-13,8923067
1568,2019-11-14,8929068
1569,2019-11-15,8935073
1570,2019-11-16,8941091
1571,2019-11-17,8947107
1572,2019-11-18,8953118
1573,2019-11-19,8959071
1574,2019-11-20,8964999
1575,2019-11-21,8970986
1576,2019-11-22,8977068
1577,2019-11-23,8983036
1578,2019-11-24,8989093
1579,2019-11-25,8995089
1580,2019-11-26,9001028
1581,2019-11-27,9006680
1582,2019-11-28,9012328
1583,2019-11-29,9017938
1584,2019-11-30,9023579
1585,2019-12-01,9029272
1586,2019-12-02,9034863
1587,2019-12-03,9040529
1588,2019-12-04,9046183
1589,2019-12-05,9051754
1590,2019-12-06,9057389
1591,2019-12-07,9062971
1592,2019-12-08,9068654
1593,2019-12-09,9074258
1594,2019-12-10,9079922
1595,2019-12-11,9085616
1596,2019-12-12,9091204
1597,2019-12-13,9096886
1598,2019-12-14,9102390
1599,2019-12-15,9107548
1600,2019-12-16,9112651
1601,2019-12-17,9117765
1602,2019-12-18,9122803
1603,2019-12-19,9127782
1604,2019-12-20,9132824
1605,2019-12-21,9137789
1606,2019-12-22,9142865
1607,2019-12-23,9147862
1608,2019-12-24,9152890
1609,2019-12-25,9157924
1610,2019-12-26,9162963
1611,2019-12-27,9167931
1612,2019-12-28,9172947
1613,2019-12-29,9178029
1614,2019-12-30,9183031
1615,2019-12-31,9188046
1616,2020-01-01,9193042
1617,2020-01-02,9198038
1618,2020-01-03,9203646
1619,2020-01-04,9210194
1620,2020-01-05,9216761
1621,2020-01-06,9223235
1622,2020-01-07,9229809
1623,2020-01-08,9236350
1624,2020-01-09,9242853
1625,2020-01-10,9249365
1626,2020-01-11,9255931
1627,2020-01-12,9262463
1628,2020-01-13,9268991
1629,2020-01-14,9275501
1630,2020-01-15,9282024
1631,2020-01-16,9288526
1632,2020-01-17,9295061
1633,2020-01-18,9301594
1634,2020-01-19,9308142
1635,2020-01-20,9314689
1636,2020-01-21,9321202
1637,2020-01-22,9327762
1638,2020-01-23,9334220
1639,2020-01-24,9340798
1640,2020-01-25,9347327
1641,2020-01-26,9353825
1642,2020-01-27,9360314
1643,2020-01-28,9366875
1644,2020-01-29,9373383
1645,2020-01-30,9379957
1646,2020-01-31,9386396
1647,2020-02-01,9392884
1648,2020-02-02,9399380
1649,2020-02-03,9405916
1650,2020-02-04,9412447
1651,2020-02-05,9418999
1652,2020-02-06,9425449
1653,2020-02-07,9431971
1654,2020-02-08,9438495
1655,2020-02-09,9444928
1656,2020-02-10,9451429
1657,2020-02-11,9458028
1658,2020-02-12,9464568
1659,2020-02-13,9471020
1660,2020-02-14,9477490
1661,2020-02-15,9484010
1662,2020-02-16,9490476
1663,2020-02-17,9497033
1664,2020-02-18,9503479
1665,2020-02-19,9509946
1666,2020-02-20,9516502
1667,2020-02-21,9522949
1668,2020-02-22,9529450
1669,2020-02-23,9535971
1670,2020-02-24,9542514
1671,2020-02-25,9549000
1672,2020-02-26,9555460
1673,2020-02-27,9562004
1674,2020-02-28,9568512
1675,2020-02-29,9574987
1676,2020-03-01,9581526
1677,2020-03-02,9588025
1678,2020-03-03,9594529
1679,2020-03-04,9601058
1680,2020-03-05,9607541
1681,2020-03-06,9614012
1682,2020-03-07,9620532
1683,2020-03-08,9627095
1684,2020-03-09,9633649
1685,2020-03-10,9640078
1686,2020-03-11,9646591
1687,2020-03-12,9653099
1688,2020-03-13,9659551
1689,2020-03-14,9665936
1690,2020-03-15,9672431
1691,2020-03-16,9678946
1692,2020-03-17,9685435
1693,2020-03-18,9691949
1694,2020-03-19,9698454
1695,2020-03-20,9704923
1696,2020-03-21,9711423
1697,2020-03-22,9717844
1698,2020-03-23,9724163
1699,2020-03-24,9730590
1700,2020-03-25,9736959
1701,2020-03-26,9743291
1702,2020-03-27,9749774
1703,2020-03-28,9756327
1704,2020-03-29,9762848
1705,2020-03-30,9769103
1706,2020-03-31,9775594
1707,2020-04-01,9782036
1708,2020-04-02,9788622
1709,2020-04-03,9795104
1710,2020-04-04,9801651
1711,2020-04-05,9808106
1712,2020-04-06,9814665
1713,2020-04-07,9821056
1714,2020-04-08,9827621
1715,2020-04-09,9834107
1716,2020-04-10,9840596
1717,2020-04-11,9847089
1718,2020-04-12,9853541
1719,2020-04-13,9860106
1720,2020-04-14,9866607
1721,2020-04-15,9873125
1722,2020-04-16,9879596
1723,2020-04-17,9886085
1724,2020-04-18,9892511
1725,2020-04-19,9898956
1726,2020-04-20,9905410
1727,2020-04-21,9911895
1728,2020-04-22,9918374
1729,2020-04-23,9924822
1730,2020-04-24,9931258
1731,2020-04-25,9937769
1732,2020-04-26,9944196
1733,2020-04-27,9950656
1734,2020-04-28,9957085
1735,2020-04-29,9963528
1736,2020-04-30,9970060
1737,2020-05-01,9976404
1738,2020-05-02,9982917
1739,2020-05-03,9989374
1740,2020-05-04,9995795
1741,2020-05-05,10002324
1742,2020-05-06,10008809
1743,2020-05-07,10015242
1744,2020-05-08,10021695
1745,2020-05-09,10028155
1746,2020-05-10,10034588
1747,2020-05-11,10041024
1748,2020-05-12,10047500
1749,2020-05-13,10053902
1750,2020-05-14,10060393
1751,2020-05-15,10066793
1752,2020-05-16,10073235
1753,2020-05-17,10079667
1754,2020-05-18,10086164
1755,2020-05-19,10092533
1756,2020-05-20,10098949
1757,2020-05-21,10105368
1758,2020-05-22,10111795
1759,2020-05-23,10118193
1760,2020-05-24,10124700
1761,2020-05-25,10131126
1762,2020-05-26,10137481
1763,2020-05-27,10143924
1764,2020-05-28,10150414
1765,2020-05-29,10156770
1766,2020-05-30,10163229
1767,2020-05-31,10169711
1768,2020-06-01,10176146
1769,2020-06-02,10182529
1770,2020-06-03,10189007
1771,2020-06-04,10195409
1772,2020-06-05,10201861
1773,2020-06-06,10208339
1774,2020-06-07,10214737
1775,2020-06-08,10221238
1776,2020-06-09,10227664
1777,2020-06-10,10234103
1778,2020-06-11,10240507
1779,2020-06-12,10246978
1780,2020-06-13,10253462
1781,2020-06-14,10259946
1782,2020-06-15,10266446
1783,2020-06-16,10272944
1784,2020-06-17,10279351
1785,2020-06-18,10285789
1786,2020-06-19,10292242
1787,2020-06-20,10298774
1788,2020-06-21,10305221
1789,2020-06-22,10311671
1790,2020-06-23,10318140
1791,2020-06-24,10324598
1792,2020-06-25,10331048
1793,2020-06-26,10337555
1794,2020-06-27,10343978
1795,2020-06-28,10350350
1796,2020-06-29,10356852
1797,2020-06-30,10363234
1798,2020-07-01,10369718
1799,2020-07-02,10376113
1800,2020-07-03,10382532
1801,2020-07-04,10389062
1802,2020-07-05,10395502
1803,2020-07-06,10401966
1804,2020-07-07,10408450
1805,2020-07-08,10414921
1806,2020-07-09,10421443
1807,2020-07-10,10427833
1808,2020-07-11,10434268
1809,2020-07-12,10440811
1810,2020-07-13,10447282
1811,2020-07-14,10453781
1812,2020-07-15,10460192
1813,2020-07-16,10466647
1814,2020-07-17,10473082
1815,2020-07-18,10479526
1816,2020-07-19,10486016
1817,2020-07-20,10492493
1818,2020-07-21,10498923
1819,2020-07-22,10505338
1820,2020-07-23,10511762
1821,2020-07-24,10518273
1822,2020-07-25,10524811
1823,2020-07-26,10531160
1824,2020-07-27,10537634
1825,2020-07-28,10544076
1826,2020-07-29,10550578
1827,2020-07-30,10557091
1828,2020-07-31,10563454
1829,2020-08-01,10569962
1830,2020-08-02,10576481
1831,2020-08-03,10582940
1832,2020-08-04,10589407
1833,2020-08-05,10595855
1834,2020-08-06,10602317
1835,2020-08-07,10608788
1836,2020-08-08,10615309
1837,2020-08-09,10621745
1838,2020-08-10,10628262
1839,2020-08-11,10634758
1840,2020-08-12,10641222
1841,2020-08-13,10647727
1842,2020-08-14,10654219
1843,2020-08-15,10660711
1844,2020-08-16,10667201
1845,2020-08-17,10673696
1846,2020-08-18,10680114
1847,2020-08-19,10686627
1848,2020-08-20,10693117
1849,2020-08-21,10699660
1850,2020-08-22,10706141
1851,2020-08-23,10712646
1852,2020-08-24,10719183
1853,2020-08-25,10725697
1854,2020-08-26,10732173
1855,2020-08-27,10738727
1856,2020-08-28,10745185
1857,2020-08-29,10751750
1858,2020-08-30,10758267
1859,2020-08-31,10764787
1860,2020-09-01,10771353
1861,2020-09-02,10777896
1862,2020-09-03,10784395
1863,2020-09-04,10790913
1864,2020-09-05,10797455
1865,2020-09-06,10804020
1866,2020-09-07,10810633
1867,2020-09-08,10817110
1868,2020-09-09,10823611
1869,2020-09-10,10830124
1870,2020-09-11,10836623
1871,2020-09-12,10843167
1872,2020-09-13,10849718
1873,2020-09-14,10856216
1874,2020-09-15,10862676
1875,2020-09-16,10869238
1876,2020-09-17,10875707
1877,2020-09-18,10882318
1878,2020-09-19,10888736
1879,2020-09-20,10895261
1880,2020-09-21,10901847
1881,2020-09-22,10908450
1882,2020-09-23,10914844
1883,2020-09-24,10921389
1884,2020-09-25,10927895
1885,2020-09-26,10934368
1886,2020-09-27,10940763
1887,2020-09-28,10947171
1888,2020-09-29,10953532
1889,2020-09-30,10959918
1890,2020-10-01,10966307
1891,2020-10-02,10972765
1892,2020-10-03,10979151
1893,2020-10-04,10985514
1894,2020-10-05,10991886
1895,2020-10-06,10998325
1896,2020-10-07,11004750
1897,2020-10-08,11011137
1898,2020-10-09,11017421
1899,2020-10-10,11023782
1900,2020-10-11,11030300
1901,2020-10-12,11036847
1902,2020-10-13,11043354
1903,2020-10-14,11049880
1904,2020-10-15,11056376
1905,2020-10-16,11063006
1906,2020-10-17,11069525
1907,2020-10-18,11075998
1908,2020-10-19,11082490
1909,2020-10-20,11089064
1910,2020-10-21,11095614
1911,2020-10-22,11102077
1912,2020-10-23,11108615
1913,2020-10-24,11115123
1914,2020-10-25,11121690
1915,2020-10-26,11128439
1916,2020-10-27,11134914
1917,2020-10-28,11141469
1918,2020-10-29,11148021
1919,2020-10-30,11154563
1920,2020-10-31,11160980
1921,2020-11-01,11167523
1922,2020-11-02,11174054
1923,2020-11-03,11180526
1924,2020-11-04,11187031
1925,2020-11-05,11193569
1926,2020-11-06,11200089
1927,2020-11-07,11206630
1928,2020-11-08,11213128
1929,2020-11-09,11219646
1930,2020-11-10,11226178
1931,2020-11-11,11232621
1932,2020-11-12,11239148
1933,2020-11-13,11245674
1934,2020-11-14,11252189
1935,2020-11-15,11258737
1936,2020-11-16,11265310
1937,2020-11-17,11271761
1938,2020-11-18,11278286
1939,2020-11-19,11284762
1940,2020-11-20,11291344
1941,2020-11-21,11297797
1942,2020-11-22,11304390
1943,2020-11-23,11310884
1944,2020-11-24,11317322
1945,2020-11-25,11323881
1946,2020-11-26,11330349
1947,2020-11-27,11336883
1948,2020-11-28,11343336
1949,2020-11-29,11349933
1950,2020-11-30,11356429
1951,2020-12-01,11362985
1952,2020-12-02,11369509
1953,2020-12-03,11375957
1954,2020-12-04,11382506
1955,2020-12-05,11388982
1956,2020-12-06,11395466
1957,2020-12-07,11402012
1958,2020-12-08,11408486
1959,2020-12-09,11415004
1960,2020-12-10,11421545
1961,2020-12-11,11428018
1962,2020-12-12,11434516
1963,2020-12-13,11440962
1964,2020-12-14,11447463
1965,2020-12-15,11453987
1966,2020-12-16,11460498
1967,2020-12-17,11467015
1968,2020-12-18,11473524
1969,2020-12-19,11480032
1970,2020-12-20,11486535
1971,2020-12-21,11493083
1972,2020-12-22,11499618
1973,2020-12-23,11506124
1974,2020-12-24,11512693
1975,2020-12-25,11519165
1976,2020-12-26,11525623
1977,2020-12-27,11532175
1978,2020-12-28,11538715
1979,2020-12-29,11545305
1980,2020-12-30,11551728
1981,2020-12-31,11558269
1982,2021-01-01,11564730
1983,2021-01-02,11571288
1984,2021-01-03,11577876
1985,2021-01-04,11584373
1986,2021-01-05,11590868
1987,2021-01-06,11597412
1988,2021-01-07,11603902
1989,2021-01-08,11610368
1990,2021-01-09,11616922
1991,2021-01-10,11623430
1992,2021-01-11,11629966
1993,2021-01-12,11636493
1994,2021-01-13,11643046
1995,2021-01-14,11649602
1996,2021-01-15,11656028
1997,2021-01-16,11662584
1998,2021-01-17,11669099
1999,2021-01-18,11675593
2000,2021-01-19,11682080
2001,2021-01-20,11688619
2002,2021-01-21,11695210
2003,2021-01-22,11701674
2004,2021-01-23,11708164
2005,2021-01-24,11714700
2006,2021-01-25,11721198
2007,2021-01-26,11727740
2008,2021-01-27,11734219
2009,2021-01-28,11740704
2010,2021-01-29,11747197
2011,2021-01-30,11753619
2012,2021-01-31,11760059
2013,2021-02-01,11766660
2014,2021-02-02,11773174
2015,2021-02-03,11779630
2016,2021-02-04,11786122
2017,2021-02-05,11792658
2018,2021-02-06,11799105
2019,2021-02-07,11805604
2020,2021-02-08,11812162
2021,2021-02-09,11818645
2022,2021-02-10,11825125
2023,2021-02-11,11831656
2024,2021-02-12,11838142
2025,2021-02-13,11844726
2026,2021-02-14,11851085
2027,2021-02-15,11857695
2028,2021-02-16,11864169
2029,2021-02-17,11870680
2030,2021-02-18,11877205
2031,2021-02-19,11883655
2032,2021-02-20,11890216
2033,2021-02-21,11896705
2034,2021-02-22,11903190
2035,2021-02-23,11909709
2036,2021-02-24,11916224
2037,2021-02-25,11922666
2038,2021-02-26,11929172
2039,2021-02-27,11935716
2040,2021-02-28,11942200
2041,2021-03-01,11948675
2042,2021-03-02,11955176
2043,2021-03-03,11961701
2044,2021-03-04,11968140
2045,2021-03-05,11974646
2046,2021-03-06,11981179
2047,2021-03-07,11987722
2048,2021-03-08,11994207
2049,2021-03-09,12000721
2050,2021-03-10,12007150
2051,2021-03-11,12013667
2052,2021-03-12,12020108
2053,2021-03-13,12026532
2054,2021-03-14,12033058
2055,2021-03-15,12039597
2056,2021-03-16,12046034
2057,2021-03-17,12052573
2058,2021-03-18,12059030
2059,2021-03-19,12065515
2060,2021-03-20,12072024
2061,2021-03-21,12078551
2062,2021-03-22,12085008
2063,2021-03-23,12091493
2064,2021-03-24,12097968
2065,2021-03-25,12104457
2066,2021-03-26,12110968
2067,2021-03-27,12117509
2068,2021-03-28,12123985
2069,2021-03-29,12130202
2070,2021-03-30,12136680
2071,2021-03-31,12143246
2072,2021-04-01,12149727
2073,2021-04-02,12156185
2074,2021-04-03,12162711
2075,2021-04-04,12169181
2076,2021-04-05,12175763
2077,2021-04-06,12182255
2078,2021-04-07,12188771
2079,2021-04-08,12195277
2080,2021-04-09,12201769
2081,2021-04-10,12208218
2082,2021-04-11,12214753
2083,2021-04-12,12221317
2084,2021-04-13,12227845
2085,2021-04-14,12234328
2086,2021-04-15,12240767
2087,2021-04-16,12247282
2088,2021-04-17,12253707
2089,2021-04-18,12260147
2090,2021-04-19,12266684
2091,2021-04-20,12273073
2092,2021-04-21,12279660
2093,2021-04-22,12286123
2094,2021-04-23,12292585
2095,2021-04-24,12299067
2096,2021-04-25,12305526
2097,2021-04-26,12312013
2098,2021-04-27,12318524
2099,2021-04-28,12325023
2100,2021-04-29,12331492
2101,2021-04-30,12337959
2102,2021-05-01,12344379
2103,2021-05-02,12350909
2104,2021-05-03,12357326
2105,2021-05-04,12363818
2106,2021-05-05,12370342
2107,2021-05-06,12376816
2108,2021-05-07,12383329
2109,2021-05-08,12389734
2110,2021-05-09,12396248
2111,2021-05-10,12402729
2112,2021-05-11,12409233
2113,2021-05-12,12415683
2114,2021-05-13,12422133
2115,2021-05-14,12428659
2116,2021-05-15,12435118
2117,2021-05-16,12441601
2118,2021-05-17,12448058
2119,2021-05-18,12454490
2120,2021-05-19,12460959
2121,2021-05-20,12467368
2122,2021-05-21,12473839
2123,2021-05-22,12480258
2124,2021-05-23,12486693
2125,2021-05-24,12493181
2126,2021-05-25,12499634
2127,2021-05-26,12506049
2128,2021-05-27,12512496
2129,2021-05-28,12518896
2130,2021-05-29,12525366
2131,2021-05-30,12531825
2132,2021-05-31,12538274
2133,2021-06-01,12544712
2134,2021-06-02,12551161
2135,2021-06-03,12557671
2136,2021-06-04,12564077
2137,2021-06-05,12570590
2138,2021-06-06,12577009
2139,2021-06-07,12583535
2140,2021-06-08,12589969
2141,2021-06-09,12596446
2142,2021-06-10,12602879
2143,2021-06-11,12609355
2144,2021-06-12,12615798
2145,2021-06-13,12622222
2146,2021-06-14,12628688
2147,2021-06-15,12635162
2148,2021-06-16,12641663
2149,2021-06-17,12648034
2150,2021-06-18,12654511
2151,2021-06-19,12660942
2152,2021-06-20,12667351
2153,2021-06-21,12673774
2154,2021-06-22,12680173
2155,2021-06-23,12686617
2156,2021-06-24,12692997
2157,2021-06-25,12699406
2158,2021-06-26,12705746
2159,2021-06-27,12712182
2160,2021-06-28,12718639
2161,2021-06-29,12725114
2162,2021-06-30,12731463
2163,2021-07-01,12737969
2164,2021-07-02,12744302
2165,2021-07-03,12750793
2166,2021-07-04,12757185
2167,2021-07-05,12763602
2168,2021-07-06,12770053
2169,2021-07-07,12776460
2170,2021-07-08,12782858
2171,2021-07-09,12789307
2172,2021-07-10,12795726
2173,2021-07-11,12802179
2174,2021-07-12,12808585
2175,2021-07-13,12815023
2176,2021-07-14,12821328
2177,2021-07-15,12827672
2178,2021-07-16,12834098
2179,2021-07-17,12840423
2180,2021-07-18,12846789
2181,2021-07-19,12853144
2182,2021-07-20,12859570
2183,2021-07-21,12865970
2184,2021-07-22,12872344
2185,2021-07-23,12878749
2186,2021-07-24,12885169
2187,2021-07-25,12891588
2188,2021-07-26,12897979
2189,2021-07-27,12904332
2190,2021-07-28,12910615
2191,2021-07-29,12916909
2192,2021-07-30,12923235
2193,2021-07-31,12929515
2194,2021-08-01,12935810
2195,2021-08-02,12942173
2196,2021-08-03,12948490
2197,2021-08-04,12954859
2198,2021-08-05,12961207
2199,2021-08-06,12967524
2200,2021-08-07,12973948
2201,2021-08-08,12980529
2202,2021-08-09,12987023
2203,2021-08-10,12993534
2204,2021-08-11,13000037
2205,2021-08-12,13006445
2206,2021-08-13,13012938
2207,2021-08-14,13019417
2208,2021-08-15,13025877
2209,2021-08-16,13032351
2210,2021-08-17,13038840
2211,2021-08-18,13045358
2212,2021-08-19,13051781
2213,2021-08-20,13058324
2214,2021-08-21,13064743
2215,2021-08-22,13071208
2216,2021-08-23,13077725
2217,2021-08-24,13084137
2218,2021-08-25,13090670
2219,2021-08-26,13097060
2220,2021-08-27,13103596
2221,2021-08-28,13110011
2222,2021-08-29,13116470
2223,2021-08-30,13122954
2224,2021-08-31,13129441
2225,2021-09-01,13135896
2226,2021-09-02,13142319
2227,2021-09-03,13148889
2228,2021-09-04,13155329
2229,2021-09-05,13161797
2230,2021-09-06,13168274
2231,2021-09-07,13174740
2232,2021-09-08,13181214
2233,2021-09-09,13187688
